9780135008201,Introduction to Foodservice,"Palacio-Payne, Theis",11th,2008,Prentice
9780131190764,Literacy for the 21st Century: A Balanced Approach,"Tompkins, Gail E.",4th,2009,Prentice Hall
9780136003915,Modern Database Management (9th Edition),Hoffer,9,2008,Prentice Hall
9780136005988,Geosystems (With CD),Robert Christopherson,7,2008,Prentice
9780136020608,Structural Analysis,R.C. Hibbeler,7,2009,Pearson Prentice Hall
9780136025795,Essentials of Management Information Systems,"Laudon, Jane; Laudon, Kenneth",8,,Pearson
9780136041405,Strategy: View  from the Top,Cornelis A. Kluyver,4,,Prentice Hall
9780136121565,Multinational Business Finance,"Eiteman, D; Stonehill, A; Moffett, M",12,2009,Addison Wesley
9780136026679,Framework for Marketing Management Value,"Kotler, Keller, Wood",4E,2008,Prentice Hall
9780205571123,Reading and Learning to Read,"Vacca, Jo Anne L.",7th,2008,Allyn & Bacon
9780137612895,The Cold War: A History Through Documents,"Judge, Edward H.; Langdon, John W.",1,1998,Prentice Hall
9780138014919,Macroeconomics,Robert J. Gordon,12,2011,Pearson EducationLimited
9780138144586,Adolescence and Emerging Adulthood: A Cultural Approach,,4th,2009,Prentice Hall
9780345350688,The Autobiography of Malcolm X: As Told to Alex Haley,Malcom X,,1987,Ballantine Books
9780140132311,How to Watch TV News,Postman & Powers,,1992,Penguin
9780140157352,Getting to Yes,Roger Fisher,,,Penguin (non-classics)
9780140166644,Europe in the High Middle Ages,William Chester Jordan,1,2002,Penguin
9780140184570,The Gods Will Have Blood,France & Davies,,1990,Penguin Classics
9780140440737,The Life of Saint Teresa of Avila by Herself,"Avila, Teresa of",,1988,Penguin Classics
9780140442304,"The romance of Tristan: and, The tale of Tristan's madness",Beroul,,1970,Penguin
9780140443974,Early Irish myths and sagas,Jeffrey Gantz,,1981,Penguin
9780140445923,The Illiad,Fagles,,,Penguin Classics
9780140447590,The Lais of Marie de France,Marie de France,2,1999,Penguin Classics
9780140448993,LETTERS OF ABELARD and HELOISE,"Abelard, P.; Heloise",,2004,Penguin USA
9780140449044,Gorgias,Plato,,2004,Penguin
9780140449983,Chronicles of the Crusades,Jean de Joinville,1st,2009,Penguin Classics
9780140455113,Plato - The Republic,"Lane, Lee",2,2001,Penguin
9780140455304,The Tain,Ciaran Carson,,2009,Penguin
9780141441948,Under Western Eyes,Joseph Conrad,,2007,Penguin Classics
9780142002100,American Colonies,"Taylor, Alan",,2002,Penguin
9780142437261,The Scarlet Letter,Nathaniel Hawthorne,,2002,Penguin Classics
9780143038580,The Omnivore's Dilemma,Michael Pollan,,2007,Penguin USA
9780143039952,The Odyssey,Fagles,,,Penguin Classics
9780143105565,The Human Factor,Graham Greene,1,2008,Penguin Classics
9780143114932,Gang Leader for a Day: A Rogue Sociologist Takes t,"Venkatesh, Sudhir",,2008,Peguin
9780143114956,The How of Happiness,Lyubomirsky,,2008,Penguin
9780155076846,"The Modern World Classics of Western Thought, Vol3","Knoebel, Edgar E.",4th,1988,Wadsworth Publishing Cengage
9780156000130,The sisters Rosenweig,Wendy Wasserstein,,1994,Mariner Books
9780156028356,The Color Purple,"Walker, Alice",1st,1982,"Harcourt, Inc"
9780156364652,A Good Man is Hard to Find (HBJ),Oconnor,1,1977,Harvest
9780156539128,The lover,Abraham B. Yehoshua,,1993,Houghton Mifflin Harcourt
9780195632088,The Essential Writings of Mahatma Gandhi,"Gandhi, Mahatma",,1993,Oxford University Press
9780192838995,Eugene Onegin: A Novel in Verse,"Pushkin, Alexander",,1988,Oxford University Press
9780194302159,Person to Person: Communicative Speaking and Listening Skills,"Richards, Jack C; Bycina, David; Wisniewska, Ingri",3rd,2005,Oxford University Press
9780194417082,Lecture Ready 2 Student Book with DVD,Peg Sarosy,1,2006,"Oxford University Press, USA"
9780195040395,Disorderly Conduct,Smith-Rosenberg,,1985,Oxford
9780195078060,Rivers of Empires,Worster,,1992,Oxford University Press
9780195096484,Becoming Mexican American,Sanchez,,1995,Oxford
9780195107715,Complex Cognition: The Psychology of Human Thought,"Sternberg, Zeev",,2001,Oxford University Press
9780195118032,Life in Black and White,Stevenson,,1996,Oxford
9780195118056,The Origin of Everyday Moods,Robert E. Thayer,,1996,Oxford University
9780195123777,The Writing Teacher's Sourcebook,Edward Corbett,4,1999,
9780195130331,Critical thinking: an introduction to analytical reading and reasoning,Larry Wright,1,2001,Oxford University Press
9780195145885,Dred Scott Case,Don E. Fehrenbacher,,2001,Oxford University Press
9780155031715,Simple Logic,,,1999,Harcourt Brace College
9780195155976,Travel Narratives from the Age of Discovery,"Mancall, Peter",,2006,Oxford University Press
9780195156324,Brown v. Board of Education: A Civil Rights Milest,James T. Patterson,,2002,Oxford University Press
9780195159820,Women's America: Refocusing The Past,Linda K. Kerber,6,2003,Oxford University Press
9780195162189,Under the Cope of Heaven,"Bonomi, P.",2003,,Oxford University Press
9780195168952,Battle Cry for Freedom,"McPherson, J.",1,2003,Oxford University Press
9780195179569,Writing Philosophy: A Student's Guide,"Vaughn, L",,2005,Oxford University Press
9780195181319,Marketplace of Revolution,T. H. Breen,,2005,Oxford
9780195189773,The Undercover Economist: Exposing why the Rich,Tim Harford,,2005,Oxford University Press
9780195306651,Taming Democracy,"Bouton, Terry",,2007,Oxford University Press
9780195326949,"Marine Biology: Function, Biodiversity, Ecology",Levinton,3,,Oxford University Press
9780195332438,Social Theory: Roots and Branches: Readings,Kivisto,3rd,2007,Oxford University Press
9780195340556,"The Soviet Experiment: Russia, the USSR",Ronald Suny,2nd,2010,Oxford University Press
9780195367409,This Land Was Theirs: A Study of Native North Amer,Wendell H Oswalt,9,2008,Oxford University Press
9780195370454,Voices from the Inside: Readings on the Experience,"Kar, David A.; Gretchen E. Sisson",1st,2009,Oxford University Press
9780195379594,Interplay: The Process of Interpersonal Comm 11e,Adler; Rosenfeld; and Proctor,11th,2009,Oxford University Press
9780195386417,THEORETICAL CRIMINOLOGY,VOLD,6,2010,OXFORD UNIVERSITY PRESS
9780195784060,POVERTY and DEVELOPMENT,Graff,,2004,Oxford University Press
9780198279495,Multicultural citizenship: a liberal theory of minority rights,Will Kymlicka,,1995,Clarendon Press
9780199218783,The Mabinogion,Sioned Davies,,2008,Oxford University Press
9780199278084,The New Imperialism,"Harvey, David",,2005,Oxford University Press
9780199285433,Introduction to International Relations: Theories,Robert Jackson,3rd,2007,Oxford University Press
9780199539161,Kamasutra,Mallanga Vatsyayana,,2009,Oxford University Press
9780199549856,Tales of the Elders of Ireland,Ann Dooley,,2008,Oxford University Press
9780199580439,Is There a God?,Richard Swinburne,2,2010,Oxford University Press US
9780199581993,Globalizing Justice,Miller,,2010,Oxford University Press
9780199740079,"Human Behavior and the Social Environment, Micro Level: Individuals and Families",Katherine S. Van Wormer,2nd,2010,Oxford University Press
9780199740574,"Human Behavior and the Social Environment, Macro Level: Groups, Communities, and Organizations",Katherine Van Wormer,2nd,2010,Oxford University Press
9780201591514,Authentic Assessment for English Language Learners,"O'Malley, J. Michael",1st,1996,Addison Wesley (Pearson)
9780201612738,Understanding Object-Oriented Programming,budd,updated,1999,Addison Wesley
9780201709452,Software Quality Assurance: From Theory to Implementation,Galin,,2003,Addison Wesley
9780201898286,Manifesto for a New Medicine,James Gordon,,1997,De Capo Press
9780415342087,International Relations Theory,Cynthia Weber,2,2005,Psychology Press
9780205001910,Social Welfare: A History of the American Response to Need,Mark J. Stern,8th,2011,Allyn & BaconIncorporated
9780205012466,Connecting Core Competencies: A Workbook for Social Work Students,Quienton Nichols,,2010,Pearson EducationUnlimited
9780205198269,Investigating communication: an introduction to research methods,Lawrence R. Frey,2nd,2000,Allyn and Bacon
9780205313426,Elements of Style,"Strunk, William Jr.",4,2000,Allyn and Bacon
9780205318797,MULTICULTURAL ISSUES IN THE CRIMINAL JUSTICE,Tarver,,2001,PEARSON
9780205342754,Chemical Dependency: A Systems Approach,"McNeece, A.C.",3rd,2005,Pearson Education
9780205508303,Educational Research: Fundamentals,McMillan,5,2008,Pearson/Allyn and Bacon
9780205386628,"Diversity, Oppression, and Social Functioning: Per","Appleby, George A.",2nd,2007,Allyn & Bacon
9780205407415,GLOBAL PROBLEMS and CULTURE OF CAPITALISM,"Robbins, Richard",3rd,2004,Allyn & Bacon
9780205453733,Joining Together,Johnson,9th,2007,Pearson
9780205688425,"The Rich Get Richer and the Poor Get Prison: Ideology, Class, and Criminal Justice",REIMAN,9,2010,Allyn & Bacon
9780205360123,Introduction to Communication Disorders: A Life Span Perspective,Owens,2,2002,Allyn & Bacon
9780205501793,Social Work Practicum,Cynthia L. Garthwait,4th,2006,Allyn & Bacon
9780205520978,Human Behavior and the Social Environment: Shifting Paradigms in Essential Knowledge,Joe M. Schriver,5th,2010,Allyn & Bacon
9780205545506,Clinical Social Work Practice: An Integrated Appro,"Cooper, Marlene G.; Lesser, Joan Granucci",3rd,2007,Allyn & Bacon
9780205551033,Backpack Literature,Kennedy & Gioia,2nd,2008,Pearson Longman
9780205568284,Terrorism and Counterterrorism: Understanding,"Nacos, Brigitte",2nd,2006,Pearson - Longman
9780205571901,Child Welfare and Family Services,Susan Whitelaw Downs,8th,2008,Person Education Inc.
9780205578634,Joining Together,David R. Johnson,10,2008,Pearson
9780205581498,"Social Psychology, Twelfth Edition",Robert A. Baron,12th,2008,Allyn & Bacon
9780205593828,An Introduction to Group Work Practice,Toseland,6th,2009,Pearson Education
9780205594955,Abnormal Psychology,"Butcher, Mineka, & Hooley",14th,2009,Allyn & Bacon
9780205607648,Language Disorders: A Functional Approach,"Owens, Robert E.",5,2009,Allyn & Bacon
9780205414079,Voice and Voice Therapy,"Boone, Daniel R.",7,2005,Allyn & Bacon
9780205624416,Strengths Perspective in Social Work Practice,Dennis Saleebey,5th,2008,Allyn & Bacon
9780205275526,Building Inclusive Schools: Tools and Strategies for Success,"Halvorsen, Ann",8,2001,Allyn and Bacon
9780205655021,Child Development,Feldmen,5th,2006,Pearson
9780205693573,Short History of the French Revolution,"Popkin, Jeremy D.",5th,2009,Prentice Hall
9780205748068,Sociology of Mental Disorder (Mysearchlab Serie 8e,Cockerham,8th,2010,Prentice Hall
9780205716852,Understanding Public Policy,Dye,13th,2010,Pearson
9780205801053,Global Problems and The Culture of Capitalism 5e,Robbins,5th,2010,Pearson (Prentice Hall)
9780205805914,Development Across the Life Span,Robert S. Feldman,6,2010,Prentice Hall
9780205838752,Techniques and Guidelines for Social Work Practice,Bradford W. Sheafor,9th,2011,Pearson EducationUnlimited
9780217250269,American Antiquarian Society Proceedings 87,,,,
9780226041391,Manliness and Civilization,Bederman,,1995,Chicago
9780226044583,"Temporarily Yours: Intimacy, Authenticity, and the",ELIZABETH BERNSTEIN,1,2007,University of Chicago Press
9780226206813,Writing Ethnographic Fieldnotes,"Fretz, RI",1st,1995,University of Chicago Press
9780226313351,Civilising Subjects,"Hall, Catherine",1,2002,University Of Chicago Press
9780226462264,Criminal Intimacy,Kunzel,1,2008,Chicago
9780226568102,Invisible Lives,"Namaste, Viviane",1st,2000,University Of Chicago Press
9780226726717,Hollow Hope: Can Courts Bring About Social Cha,Gerald N. Rosenberg,2nd,2008,University Of Chicago Press
9780231105170,Extraordinary Bodies,Thompson,,1996,Columbia University Press
9780231122375,Mahatma Gandhi: Nonviolent Power in Action,"Dalton, Dennis",1,2000,Columbia University Press
9780252066450,Two-Spirit People,"Jacobs, Thomas",1st,1997,University of Illinois Press
9780253208781,Practice of Love: Lesbian Sexuality,"de Lauretis, Teresa",Paper,1994,Indiana University Press
9780253214690,Introduction to Documentary,"Nichols, Bill",,2001,Indiana University Press
9780253219138,Girls for sale: a play from colonial India,Gurujada Venkata Apparao,,2007,Indiana University Press
9780256139884,"Marketing Game, The",Mason & Perreault,3rd,2002,McGraw-Hill Higher Education
9780262571616,Essays on Nonconceptual Content,Gunther,,2003,The MIT Press
9780262112604,Architectures of Time: Toward a Theory of the Event in Modernist Culture,"Kwinter, Sanford",,2001,The MIT Press
9780262693554,"Moral Psychology, Volume 3","Sinnott-Armstrong, Walter",,2008,The MIT Press
9780262693578,"Moral Psychology, Volume 2","Sinnott-Armstrong, Walter",,2008,The MIT Press
9780273717843,Essentials of Global Marketing,Hollensen,Illustrate,2009,Prentice Hall
9780275993597,Movies and the Modern Psyche,Sharon Packer,,,Praeger
9780295952895,America is in the Heart,"Bulosan, Carlos",,1973,University of Washington Press
9780295959894,Citizen 13660,Miné Okubo,,1946,University of Washington Press
9780295973395,Margins and mainstreams: Asians in American history and culture,Gary Y. Okihiro,,1994,University of Washington Press
9780300000818,"The Records of the Federal Convention of 1787, Vol 2","Farrand, Max",,1967,Yale University Press
9780300042634,Sugar Creek,"Faragher, John Mack",,1988,Yale University Press
9780300050608,The Democratization of American Christianity,"Hatch, Nathan O.",,1991,Yale University Press
9780300088694,Islamic Art and Architecture,Richard Ettinghausen,2,2003,Yale University Press
9780300136227,Stalin's Wars - 6e,Roberts,6th,2006,Triliter
9780307275202,Unbowed: A Memoir,"Maathai, Wangari",Paperback,2007,Anchor
9780307387141,Love in the Time of Cholera,Gabriel Garcia Marquez,,2007,Vintage Books
9780309076401,The End of Stress As We Know It,Bruce McEwan,,2002,Joseph Henry Press
9780312055776,D.H. Lawrence's Literary Inheritors,Cushman & Jackson,,1991,Palgrave Macmillan
9780312296193,Foreign Policy Analysis: A Comparative Introduction,Marijke Breuning,,2007,Macmillan
9780312318888,The Emotional Toolkit: Seven Power-Skills to Nail Your Bad Feelings,Darlene Mininni,1,2006,St. Martin's Griffin
9780312397678,A Writer's Reference,Diana Hacker,5th,2002,Bedford/St. Martin's
9780312406998,"Europe in the contemporary world, 1900 to the present: a narrative history with documents",Bonnie G. Smith,,2007,Bedford/St. Martin's
9780312425791,Can't Stop Won't Stop,"Chang, J; DJ Kool Herc",,2005,Picador
9780312535025,Student's Guide to History,Benjamin R. Jules,10,2007,Bedford
9780312468873,Through Women's Eyes,Ellen Carol Dubois,2,2008,Bedford/St. Martin's
9780312555283,Contemporary Linguistics,"O'Grady, Archibald, Aronoff, & Rees-Miller",6th,2009,Bedford/St. Martin's
9780313316968,The History of Congo,"Gondola, Ch. Didier",,2002,Greenwood Press
9780314191281,"International Law, Cases and Materials","Damrosch, L.",5th,2009,West
9780314195401,"Employment Law in a Nutshell, Third Edition",Robert N. Covington,3,2009,West Law School
9780314982544,"California Civil Practice Statutes and Rules Annotated, 2009 ed. (California Desktop Codes)",WEST PUBLISHING,,2008,Thomson West
9780314986429,"California Penal Code, 2010 ed.",West,,2010,Thomson West
9780316022361,A Different Mirror: History of Multucultural Amer,Ronald Takaki,,2008,Back Bay Books
9780316154529,The Hummingbird's Daughter,Luis Alberto Urrea,,2006,LittleBrown and Company
9780316708517,The French Lieutenant's Woman Screenplay,Pinter,1st,1981,Little Brown & Co
9780321244239,"Global Issues, Local Arguments: Readings for Writi","Johnson, June",,2006,Longman
9780321263544,Distributed Systems: Concepts and Design,Dollimore,4,2005,Addison Wesley
9780321277664,Research and Writing in International Relations,"Roselle, Spray",,2007,Longman
9780321433329,Data Abstraction and Problem Solving,"Carrano, Frank M.",5th,2006,Addison Wesley
9780321441690,Revising Prose,Lanham,5th,2006,Longman (Pearson)
9780321501554,Principles of Animal Physiology,Christopher D. Moyes,2,2008,PEARSON HIGHER EDUCATION
9780321524041,Concepts of genetics,William S. Klug,9,2009,Pearson Benjamin Cummings
9780321611116,Physics with Mastering Physics,James S. Walker,4,2008,Addison Wesley Higher Education
9780321543257,Biology (OE),"Campbell, Neil A.; Reece, Jane B.",8th,2007,Benjamin Cummings
9780321568090,Conceptual Physics,Hewitt,11,2010,Pearson
9780321580023,Human Geography,Knox;Marston,5th,2010,Prentice Hall
9780321602008,Study Guide and Selected Solutions Manual for Physics,David Reid,4,2009,Addison-Wesley LongmanIncorporated
9780321666048,Introduction to Chemical Principals,H. Stephen Stoker,10,,PEARSON HIGHER EDUCATION
9780321668127,Essentials of Oceanography,Alan P. Trujillo,10th,2010,Prentice Hall
9780323024525,Motor Speech Disorders,Duffy,2nd,2005,Mosby
9780323039635,Wong's Nursing Care of Infants and Children,"Marilyn J. Hockenberry, David Wilson",2nd,2006,Prentice Hall
9780323045315,Introduction to Neurogenic Communication Disorders,Brookshire,7th,2007,Mosby-Elsevier
9780323046756,Psychiatric Mental Health Nursing,Katherine M. Fortinash,4,2007,Mosby
9780323054706,Medical microbiology,Patrick R. Murray,6th,2009,Mosby/Elsevier
9780324223040,Business Communication: Process and Product,Guffey,6th,2005,South-Western - Cengage
9780324381979,Financial Accounting,Stickney,12,2007,Thomson
9780324422696,Financial Management: Theory and Practice (+Now +O,Brigham and Ehrhardt,12th,2007,Cengage
9780324538090,Professional Selling: A Trust-Based Approach,Thomas N. Ingram,4,2007,South-Western College Publishers
9780324542905,Business Communication: Process and Product,Mary Ellen Guffey,6,2008,CENGAGE
9780324805543,Managerial Economics (SFSU CUSTOM),"Hirschey, Mark",12,2008,South-Western (Cengage)
9780324588002,Essen of Business Communication,Mary Ellen Guffey,,2009,South-Western College Publishing
9780324590999,Global Strategy,"Peng, Mike W.",2nd,2008,South-Western College Pub
9781111030117,Management (SFSU CUSTOM),"Daft, Richard L.",9th,2009,Thomson
9780324649673,International Business Law and Its Environment,"Schaffer, Richard; Aqusti, Filiberto; Earle, Bever",7th,2008,South-Western College/West
9780324655780,Bank Management,"Koch, Timothy",7,2009,South-Western College
9780324681710,Marketing Strategy,FERRELL/HARTLINE,4,2007,Cengage
9780324786927,Information Technology Project Management,Kathy Schwalbe,6,,Course Technology
9780868632964,"Follow Me, Moon: The Concepts about Print Test","Clay, Marie M.",,2000,Heinemann
9780333922828,Community Psychology: In Pursuit of Liberation and Well-Being,Nelson,,2004,Palgrave Macmillan
9780335223664,SPSS Manual: A Step by Step Guide to Data Analysis,Julie Pallant,,2007,Open University Press/McGraw Hill
9780340888926,International communication: continuity and change,Daya Kishan Thussu,2nd,2006,Hodder Arnold
9780345350473,Blade runner: (Do androids dream of electric sheep),Philip K. Dick,,1982,Random House DigitalInc.
9780394729640,Montaillou,Emmanuel Le Roy Ladurie,,1979,Vintage (Random)
9780375700026,The Gangster We Are All Looking For,Thi Diem Thuy Le,,2004,Anchor
9780375702624,The Name of War,"Lepore, Jill",,1999,Vintage
9780394527789,Trouble in mind: Black southerners in the age of Jim Crow,"Litwack, F. L",,1998,Knopf
9780375706851,My Name Is Red,"Pamuk, Orhan",,2002,Vintage
9780385264662,Palace Walk,Naguib Mahfouz,,1990,Anchor
9780385312523,Having Our Say: The Delany Sisters' First 100 Years,Sarah Louise Delany,,1997,Dell
9780385471077,A Taste of Power: A Black Woman's Story,Elaine Brown,,1993,Anchor Books
9780393008470,Five Lectures on Psycho-Analysis,"Freud, Sigmund",Standard,1990,W. W. Norton & Company
9780393094190,Essays on the American Revolution,Kurtz G Stephen,,1973,W. W. Norton and Company
9780393308556,The book of embraces,Eduardo H. Galeano,,1992,W.W. Norton
9780393316704,Genesis: Translation and Commentary,Robert Alter,,1997,W.W. Norton & Co.
9780393320978,Beowulf: a new verse translation,Seamus Heaney,,2001,W. W. Norton & Company
9780393320992,Roaring Camp,Johnson,,2000,Norton
9780393020250,The Tragedy of Great Power Politics,MEARSHEIMER,1,2003,W.W. Norton & Co.
9780393324945,"American Slavery, American Freedom","Morgan, Edmund S.",,2003,W. W. Norton & Company
9780393057867,"In the Presence of Mine Enemies: War in the Heart of America, 1859-1863","Ayres, E.",,2003,W. W. Norton & Company
9780393326710,9/11 Commission Report,Natl Comm Terror,auth,,Norton
9780393326987,Ishi's Brain: In Search of America's Last,Starn Orin,,2004,NORTON
9780393060959,Inventing Human Rights: A History,"Hunt, Lynn",,2008,W.W. Norton
9780393930252,Sir Gawain and the Green Knight: A New Verse Translation,Simon Armitage,,2008,W W Norton & Co Inc
9780393927979,Fathers and Children (Norton Critical Editions),"Turgenev, Ivan",1ed,2007,W. W. Norton
9780393930443,Judicious Choices (P),Silverstein,2nd,2007,W. W. Norton & Co
9780393931198,Psychological Science,Gazzaniga,3,2009,Wiley
9780393932188,Storm Center: The Supreme Court in American Politics,"O'Brien, David M.",8th,2008,W. W. Norton & Company`
9780393979831,Film Analysis: A Norton Reader,"R.L. Rutsky, Jeffrey Geiger",1st,2005,W.W. Norton
9780394738628,Herculine Barbin (Being the Recently Discovered Memoirs of a Nineteenth Century French Hermaphrodite,Michel Foucault,1,1980,Vintage
9780394743271,Where Water Comes Together With Other Water: Poems,"Carver, Raymond",1,1986,Vintage
9780395970522,Lives and Voices: Sources in European Women's Hist,DiCaprio & Wiesner,1st,2000,Wadsworth
9780415901321,"Essentially Speaking: Feminism, Nature and Differenc","Fuss, Diana",,1989,Routledge
9780415908641,Racial formation in the United States: from the 1960s to the 1990s,Michael Omi,2nd,1994,Psychology Press
9780415930987,In Their Time: A History of Feminism in Western So,"LeGates, Marlene",1st,2001,Routledge
9780415933742,Harry Potter's World: Multidisciplinary Critical P,"Heilman, Elizabeth E.",,2003,Routledge
9780415950572,"Global Lockdown: Race, Gender, and the Prison-Industrial Complex",Julia Sudbury,,2005,Routledge
9780415951500,Black Sexual Politics,Patricia Hill Collins,Paper,2005,Routledge
9780415960366,Gothic in Children's Literature,McGillis,1,2007,Routledge
9780439926447,Reading Zone,"Atwell, Nancie",,2007,HARPER
9780440314882,Coming of age in Mississippi,Anne Moody,,1976,Dell
9780451167781,A Streetcar Named Desire,Tennessee Williams,25th,1986,Signet
9780451528247,The Classic Slave Narratives,Gates,,1987,Peng-U
9780451529107,CHILD OF THE DARK,DE JESUS C,,2003,Signet Classics
9780451529305,Little Women,Louisa May Alcott,,2004,Signet Classics
9780452265981,Coming out Under Fire,Berube,,1991,Plume
9780452271371,Cancer as a Turning Point,Lawrence LeShan,,1994,Penguin USA
9780452271685,When heaven and earth changed places: a Vietnamese woman's journey from war to peace,Le Ly Hayslip,,1990,Plume
9780452286788,Filmmaker's Handbook (Completely Rev and Upd),"Ascher,Steven; Pincus, Edward",,2007,Plume
9780465010202,Homeward Bound,May,,2008,Basic Books
9780465026210,Gay New York,Chauncey,,1994,Basic Books
9780465037070,Just And Unjust Wars: A Moral Argument With,"Walzer, Michael",Paper,2006,Basic Books
9780465075096,Summer for the Gods: The Scopes Trial and America',Edward J. Larson,,1997,Harper Collins Publishers
9780470084595,"Tourism: Principles, Practices, Philosophies",Goeldner & Ritchie,11th,2008,Wiley
9780470086322,Counseling the Culturally Diverse,Derald Sue,5th,2007,Wiley
9780470128848,Financial Accounting,"Weygandt, Jerry J.",6,2007,Wiley
9780470180723,Precalculus: A Prelude to Calculus,Sheldon Axler,1,2008,John Wiley & Sons
9780470233313,Business Math for Dummies,Mary Jane Sterling,,2008,Wiley
9780470279274,Design of Reinforced Concrete,Jack C. McCormac,8,2008,Wiley
9780470325049,Pkg 2: Operations Management w/Wiley plus,"Reid,",4th,2010,John Wiley & Sons
9780470374948,Intermediate Accounting,Donald E. Kieso,13th,2009,John Wiley & Sons
9780470383704,Turning on Learning,Grant & Sleeter,5th,2008,Wiley
9780470392232,Understanding motivation and emotion,Johnmarshall Reeve,5th,2008,John Wiley & Sons
9780470393338,Mastering Corporate Finance Essentials: The Critic,Stuart A. McCrary,,2010,Wiley
9780470074787,System Analysis Design UML Version 2.0: An Object-oriented Approach,international student edition,3rd,,John Wiley & Sons Ltd
9780470416747,Precalculus: A Prelude to Calculus,Sheldon Axler,,2008,John Wiley & SonsIncorporated
9780470477151,Financial Accounting,Jerry J. Weygandt,7,2009,John Wiley and Sons
9780470483282,Multicultural Education Issues and Perspectives,Banks,7th,2009,Wiley
9780470598825,Marketing 3.0: From Products to Customers to the Human Spirit,"Kotler, Kartajaya, Setiawan",,2010,Wiley
9780470887738,Core Concepts of Management,"John R. Schermerhorn, Jr.",,2011,"John Wiley & Sons, Inc."
9780470891254,Introduction to Organic Chemistry (Custom),Brown,1,2005,"Wiley, John & Sons"
9780471189626,"Truth, Lies and Advertising",Jon Steel,1,1998,Wiley
9780471230557,Core Concepts in Management,Schermerhorm,,2009,Wiley
9780471444510,Introduction to Organic Chemistry,William Brown,3rd,2004,Wiley
9780471482802,"Environmental Geography: Science, Land Use, and ea",William M. Marsh,3,2004,Wiley
9780471682639,Intro to Organic Chem Student Solutions Manual,William H. Brown,3rd,2004,Wiley
9780471724902,Visualizing Earth History,"Babcock, Loren E.",1st,2008,Wiley
9780132240017,Business statistics: a decision-making approach,"Black, Ken",7th,2008,Wiley
9780471789765,Perfect Pitch,Jon Steel,,2006,Wiley
9780470408087,Explorations in College Algebra 4th Edition for San Francisco State University,"Kime, Linda Almgren",4th,2007,Wiley
9780486270524,Sonnets from the Portuguese and Other Poems,Elizabeth Barrett Browning,,1992,Dover
9780486419312,Incidents in the Life of a Slave Girl,Harriet Jacobs,,2001,Dover Publications
9780495005711,Doing research: a lab manual for psychology,Jane F. Gaultney,1,2006,Thomson Wadsworth
9780495006534,Interpersonal Communication,"Wood, Julia T.",5,2006,Wadsworth Publishing
9780495007586,"Child, Family, School, Community:Socialization 7e","Berns, Roberta M",7,2006,Wadsworth Publishing
9780495093060,Industrial/Organizational Psychology: An Applied,"Aamodt,  Michael G.",5th,2006,Wadsworth Publishing
9780495095545,OUR SEXUALITY,Crooks,10th,2009,Wadsworth
9780495097990,A History of Modern Psychology,"Schultz, Duane P. & Sydney Ellen",9,2007,Wadsworth
9780534568986,Psychology of Language,Carroll,4,2004,Cengage
9780495112686,Study guide and student solutions manual for McMurry's Organic chemistry,Susan McMurry,7,2007,Brooks Cole Pub Co
9780495116578,Advanced Nutrition and Human Metabolism,"Gropper, Smith, Groff",5th,2008,Wadsworth
9780495112587,Organic Chemistry,John McMurry,7,2008,Cengage Learning
9780495390657,Nutrition (W/CD) (P),Sizer,11,2008,Cengage
9780495090939,A Creative Approach to Music Fundamentals,duckworth,paper,2007,Cengage Learning
9780495467397,Psychology and the Legal System (Custom)(ISBN not valid),Custom,6th,2006,Wadsworth Publishing
9780495503248,Constitutional Interpretation: Rights of the Indi,Ducat,9,2008,Wadsworth
9780495505457,Criminal Justice in Action,Gaines,5,2009,Wadsworth Publishing
9780495506331,Ethical Decisions for Social Work Practice,"Dolgoff, Loewenberg, and Harrington",8th,2008,Brooks Cole
9780495280101,Reluctant Welfare State: Engaging History to,"Jansson, Bruce S.",5th,2008,Brooks Cole
9780495553403,Life-Span Human Development,"Sigelman, Carol K.",6th,2008,Wadsworth Publishing; 6 edition
9780495553410,Development Through Life: A Psychosocial Approach,"Newman, Barbara M; Newman, Philip R.",10th,2008,Wadsworth Publishing
9780495554769,Medical Nutrition Therapy: A Case Study Approach,Marcia Nahikian Nelms,3,2008,Cengage Learning
9780495565512,Organizational Communication: Approaches and Proce,"Miller, Katherine",5th,2008,Wadsworth Publishing
9780495567509,Persuasion: Reception and Responsibility,"Larson, Charles U.",12th,2009,Wadsworth Publishing
9780495567851,Media Effects Research: A Basic Overview,Glenn G. Sparks,3rd,2009,Cengage Learning
9780495600381,Social and Personality Development,"Shaffer, David",,2008,Wadsworth
9780495600763,Groups: Process and Practice,Corey,8th,2008,Brooks Cole
9780495601203,Theories for Direct Social Work Practice,"Walsh, Joseph",2,2009,Brooks Cole
9780495601234,Intentional Interviewing and Counseling,"Ivey, Ivey, & Zalaquett",7th,2009,Brooks Cole
9780495006220,Understanding Human Behavior and Social Environment,Charles Zastrow,7th,2007,Brooks Cole
9780495604693,Moral Issues in Business,"Shaw, William H. and Vincent Barry",11th,2009,Wadsworth Publishing
9780495802969,"Sight, Sound, Motion: Applied Media Aesthetics",Zettl,6th,2010,Wadsworth Publishing
9780495813293,An Invitation to Social Research: How It's Done,Emily Stier Adler,4th,2010,Cengage Learning
9780495812944,Our Sexuality,Robert Crooks,11,2010,Cengage Learning
9780520230972,"Blood Politics: Race, Culture",Sturm,,2010,UC Press
